Level,Name,PSGC Code
Bgy,Malating,907323017
Bgy,Paradise,907323018
Bgy,Pasingkalan,907323019
Bgy,Poblacion,907323020
Bgy,San Fernando,907323023
Bgy,Santo Rosario,907323026
Bgy,Sapa Anding,907323027
Bgy,Sinaguing,907323028
Bgy,Switch,907323029
Bgy,Upper Laperian,907323030
Bgy,Wakat,907323031
Mun,San Miguel,907324000
Bgy,Betinan,907324002
Bgy,Bulawan,907324003
Bgy,Calube,907324004
Bgy,Concepcion,907324005
Bgy,Dao-an,907324007
Bgy,Dumalian,907324008
Bgy,Fatima,907324009
Bgy,Langilan,907324012
Bgy,Lantawan,907324013
Bgy,Laperian,907324014
Bgy,Libuganan,907324015
Bgy,Limonan,907324016
Bgy,Mati,907324017
Bgy,Ocapan,907324018
Bgy,Poblacion,907324019
Bgy,San Isidro,907324020
Bgy,Sayog,907324021
Bgy,Tapian,907324022
Mun,San Pablo,907325000
Bgy,Bag-ong Misamis,907325001
Bgy,Bubual,907325002
Bgy,Buton,907325003
Bgy,Culasian,907325004
Bgy,Daplayan,907325005
Bgy,Kalilangan,907325006
Bgy,Kapamanok,907325007
Bgy,Kondum,907325008
Bgy,Lumbayao,907325009
Bgy,Mabuhay,907325010
Bgy,Marcos Village,907325011
Bgy,Miasin,907325012
Bgy,Molansong,907325013
Bgy,Pantad,907325014
Bgy,Pao,907325015
Bgy,Payag,907325016
Bgy,Poblacion,907325017
Bgy,Pongapong,907325018
Bgy,Sagasan,907325020
Bgy,Sacbulan,907325021
Bgy,Senior,907325022
Bgy,Songgoy,907325023
Bgy,Tandubuay,907325024
Bgy,Ticala Island,907325025
Bgy,Taniapan,907325026
Bgy,Tubo-pait,907325027
Bgy,Villakapa,907325028
Bgy,San Juan,907325029
Mun,Tabina,907327000
Bgy,Abong-abong,907327001
Bgy,Baganian,907327002
Bgy,Baya-baya,907327003
Bgy,Capisan,907327004
Bgy,Concepcion,907327005
Bgy,Culabay,907327006
Bgy,Lumbia,907327008
Bgy,Mabuhay,907327009
Bgy,Malim,907327010
Bgy,Manikaan,907327011
Bgy,New Oroquieta,907327012
Bgy,Poblacion,907327013
Bgy,San Francisco,907327014
Bgy,Tultolan,907327015
Bgy,Doña Josefina,907327016
Mun,Tambulig,907328000
Bgy,Alang-alang,907328001
Bgy,Bag-ong Kauswagan,907328002
Bgy,Bag-ong Tabogon,907328004
Bgy,Balugo,907328005
Bgy,Fabian,907328006
Bgy,Cabgan,907328007
Bgy,Calolot,907328008
Bgy,Dimalinao,907328010
Bgy,Gabunon,907328012
Bgy,Happy Valley ,907328013
Bgy,Libato,907328015
Bgy,Limamawan,907328016
Bgy,Lower Liasan,907328019
Bgy,Lower Lodiong ,907328020
Bgy,Lower Tiparak,907328021
Bgy,Lower Usogan,907328022
Bgy,Maya-maya,907328024
Bgy,New Village ,907328027
Bgy,Pelocoban,907328029
Bgy,Riverside ,907328030
Bgy,Sagrada Familia,907328031
Bgy,San Jose,907328032
Bgy,Sumalig,907328034
Bgy,Tuluan,907328036
Bgy,Tungawan,907328037
Bgy,Upper Liason,907328039
Bgy,Upper Lodiong,907328040
Bgy,Upper Tiparak,907328041
Bgy,Angeles,907328042
Bgy,Kapalaran,907328043
Bgy,San Vicente,907328044
Mun,Tukuran,907330000
Bgy,Alindahaw,907330001
Bgy,Baclay,907330002
Bgy,Balimbingan,907330005
Bgy,Buenasuerte,907330006
Bgy,Camanga,907330007
Bgy,Curvada,907330008
Bgy,Laperian,907330009
Bgy,Libertad,907330010
Bgy,Lower Bayao,907330011
Bgy,Luy-a,907330012
Bgy,Manilan,907330013
Bgy,Manlayag,907330014
Bgy,Militar,907330015
Bgy,Navalan,907330016
Bgy,Panduma Senior,907330019
Bgy,Sambulawan,907330020
Bgy,San Antonio,907330021
Bgy,San Carlos ,907330022
Bgy,Santo Niño ,907330023
Bgy,Santo Rosario,907330024
Bgy,Sugod,907330025
Bgy,Tabuan,907330026
Bgy,Tagulo,907330027
Bgy,Tinotungan,907330028
Bgy,Upper Bayao,907330029
Mun,Lakewood,907333000
Bgy,Baking,907333001
Bgy,Bagong Kahayag,907333002
Bgy,Biswangan,907333003
Bgy,Bululawan,907333004
Bgy,Dagum,907333005
Bgy,Gasa,907333006
Bgy,Gatub,907333007
Bgy,Poblacion,907333008
Bgy,Lukuan,907333009
Bgy,Matalang,907333010
Bgy,Sapang Pinoles,907333011
Bgy,Sebuguey,907333012
Bgy,Tiwales,907333013
Bgy,Tubod,907333014
Mun,Josefina,907337000
Bgy,Bogo Calabat,907337001
Bgy,Dawa,907337002
Bgy,Ebarle,907337003
Bgy,Upper Bagong Tudela ,907337004
Bgy,Leonardo,907337005
Bgy,Litapan,907337006
Bgy,Lower Bagong Tudela,907337007
Bgy,Mansanas,907337008
Bgy,Moradji,907337009
Bgy,Nemeño,907337010
Bgy,Nopulan,907337011
Bgy,Sebukang,907337012
Bgy,Tagaytay Hill,907337013
Bgy,Gumahan ,907337014
Mun,Pitogo,907338000
Bgy,Balabawan,907338001
Bgy,Balong-balong,907338002
Bgy,Colojo,907338003
Bgy,Liasan,907338004
Bgy,Liguac,907338005
Bgy,Limbayan,907338006
Bgy,Lower Paniki-an,907338007
Bgy,Matin-ao,907338008
Bgy,Panubigan,907338009
Bgy,Poblacion,907338010
Bgy,Punta Flecha,907338011
Bgy,Sugbay Dos,907338012
Bgy,Tongao,907338013
Bgy,Upper Paniki-an,907338014
Bgy,San Isidro,907338015
Mun,Sominot,907340000
Bgy,Bag-ong Baroy,907340001
Bgy,Bag-ong Oroquieta,907340002
Bgy,Barubuhan,907340003
Bgy,Bulanay,907340004
Bgy,Datagan,907340005
Bgy,Eastern Poblacion,907340006
Bgy,Lantawan,907340007
Bgy,Libertad,907340008
Bgy,Lumangoy,907340009
Bgy,New Carmen,907340010
Bgy,Picturan,907340011
Bgy,Poblacion,907340012
Bgy,Rizal,907340013
Bgy,San Miguel,907340014
Bgy,Santo Niño,907340015
Bgy,Sawa,907340016
Bgy,Tungawan,907340017
Bgy,Upper Sicpao,907340018
Mun,Vincenzo A. Sagun,907341000
Bgy,Bui-os,907341001
Bgy,Cogon,907341002
Bgy,Danan,907341003
Bgy,Kabatan,907341004
Bgy,Kapatagan,907341005
Bgy,Limason,907341006
Bgy,Linoguayan,907341007
Bgy,Lumbal,907341008
Bgy,Lunib,907341009
Bgy,Maculay,907341010
Bgy,Maraya,907341011
Bgy,Sagucan,907341012
Bgy,Waling-waling,907341013
Bgy,Ambulon,907341014
Mun,Guipos,907343000
Bgy,Bagong Oroquieta,907343001
Bgy,Baguitan,907343002
Bgy,Balongating,907343003
Bgy,Canunan,907343004
Bgy,Dacsol,907343005
Bgy,Dagohoy,907343006
Bgy,Dalapang,907343007
Bgy,Datagan,907343008
Bgy,Poblacion,907343009
Bgy,Guling,907343010
Bgy,Katipunan,907343011
Bgy,Lintum,907343012
Bgy,Litan,907343013
Bgy,Magting,907343014
Bgy,Regla,907343015
Bgy,Sikatuna,907343016
Bgy,Singclot,907343017
Mun,Tigbao,907344000
Bgy,Begong,907344001
Bgy,Busol,907344002
Bgy,Caluma,907344003
Bgy,Diana Countryside,907344004
Bgy,Guinlin,907344005
Bgy,Lacarayan,907344006
Bgy,Lacupayan,907344007
Bgy,Libayoy,907344008
Bgy,Limas,907344009
Bgy,Longmot,907344010
Bgy,Maragang,907344011
Bgy,Mate,907344012
Bgy,Nangan-nangan,907344013
Bgy,New Tuburan,907344014
Bgy,Nilo,907344015
Bgy,Tigbao,907344016
Bgy,Timolan,907344017
Bgy,Upper Nilo,907344018
Prov,Zamboanga Sibugay,908300000
Mun,Alicia,908301000
Bgy,Alegria,908301001
Bgy,Milagrosa,908301002
Bgy,Bella,908301004
Bgy,Calades,908301005
Bgy,Dawa-dawa,908301006
Bgy,Gulayon,908301007
Bgy,Ilisan,908301008
Bgy,Kawayan,908301009
Bgy,Kauswagan,908301010
Bgy,La Paz,908301011
Bgy,Lambuyogan,908301012
Bgy,Lapirawan,908301013
Bgy,Litayon,908301014
Bgy,Lutiman,908301015
Bgy,Naga-naga,908301016
Bgy,Pandan-pandan,908301017
Bgy,Payongan,908301018
Bgy,Poblacion,908301019
Bgy,Santa Maria,908301020
Bgy,Santo Niño,908301021
Bgy,Talaptap,908301022
Bgy,Tampalan,908301023
Bgy,Tandiong Muslim,908301024
Bgy,Timbang-timbang,908301025
Bgy,Bagong Buhay,908301026
Bgy,Concepcion,908301027
Bgy,Kapatagan,908301028
Mun,Buug,908302000
Bgy,Basalem,908302002
Bgy,Bawang,908302003
Bgy,Bulaan,908302004
Bgy,Compostela,908302005
Bgy,Del Monte,908302006
Bgy,Guitom,908302008
Bgy,Guminta,908302009
Bgy,Labrador,908302010
Bgy,Lantawan,908302011
Bgy,Mabuhay,908302012
Bgy,Maganay,908302013
Bgy,Manlin,908302014
Bgy,Muyo,908302015
Bgy,Pamintayan,908302016
Bgy,Poblacion,908302017
Bgy,Talamimi,908302019
Bgy,Villacastor,908302020
Bgy,Agutayan,908302021
Bgy,Bagong Borbon,908302022
Bgy,Bliss,908302023
Bgy,Danlugan,908302024
Bgy,Pling,908302025
Bgy,Pulog,908302026
Bgy,San Jose,908302027
Bgy,Talairan,908302028
Bgy,Datu Panas,908302029
Bgy,Guintuloan,908302030
Mun,Diplahan,908303000
Bgy,Balangao,908303001
Bgy,Pilar,908303003
Bgy,Poblacion,908303004
Bgy,Ditay,908303005
Bgy,Gaulan,908303006
Bgy,Goling,908303007
Bgy,Guinoman,908303008
Bgy,Kauswagan,908303010
Bgy,Lindang,908303011
Bgy,Lobing,908303012
Bgy,Paradise,908303015
Bgy,Sampoli A,908303016
Bgy,Songcuya,908303017
Bgy,Santa Cruz,908303018
Bgy,Butong,908303019
Bgy,Sampoli B,908303025
Bgy,Luop,908303026
Bgy,Manangon,908303027
Bgy,Mejo,908303028
Bgy,Natan,908303029
Bgy,Tinongtongan,908303030
Bgy,Tuno,908303031
Mun,Imelda,908304000
Bgy,Lower Baluran,908304001
Bgy,Baluyan,908304002
Bgy,Cana-an,908304003
Bgy,Dumpoc,908304004
Bgy,Gandiangan,908304005
Bgy,Israel,908304006
Bgy,La Victoria,908304007
Bgy,Lumpanac,908304008
Bgy,Little Baguio,908304009
Bgy,Lumbog,908304010
Bgy,Mali Little Baguio,908304011
Bgy,Poblacion,908304012
Bgy,San Jose,908304013
Bgy,Santa Barbara,908304014
Bgy,Balugo,908304015
Bgy,Balungisan,908304016
Bgy,Pulawan,908304017
Bgy,Upper Baluran,908304018
Bgy,Guintolan,908304019
Mun,Ipil ,908305000
Bgy,Bacalan,908305001
Bgy,Bangkerohan,908305002
Bgy,Bulu-an,908305003
Bgy,Don Andres,908305006
Bgy,Guituan,908305008
Bgy,Ipil Heights,908305009
Bgy,Labi,908305012
Bgy,Lower Ipil Heights,908305013
Bgy,Lower Taway,908305015
Bgy,Lumbia,908305016
Bgy,Magdaup,908305018
Bgy,Pangi,908305022
Bgy,Poblacion,908305023
Bgy,Sanito,908305024
Bgy,Suclema,908305027
Bgy,Taway,908305029
Bgy,Tenan,908305030
Bgy,Tiayon,908305032
Bgy,Timalang,908305034
Bgy,Tomitom,908305035
Bgy,Upper Pangi,908305037
Bgy,Veteran's Village,908305038
Bgy,Makilas,908305039
Bgy,Caparan,908305040
Bgy,Domandan,908305041
Bgy,Doña Josefa,908305042
Bgy,Logan,908305043
Bgy,Maasin,908305044
Mun,Kabasalan,908306000
Bgy,Banker,908306002
Bgy,Bolo Batallion,908306003
Bgy,Buayan,908306004
Bgy,Cainglet,908306006
Bgy,Calapan,908306007
Bgy,Calubihan,908306008
Bgy,Concepcion,908306009
Bgy,Dipala,908306010
Bgy,Gacbusan,908306011
Bgy,Goodyear,908306012
Bgy,Lacnapan,908306013
Bgy,Little Baguio,908306014
Bgy,Lumbayao,908306015
Bgy,Timuay Danda,908306016
Bgy,Nazareth,908306017
Bgy,Palinta,908306018
Bgy,Peñaranda,908306019
Bgy,Poblacion,908306020
Bgy,Riverside,908306021
Bgy,Sanghanan,908306022
Bgy,Santa Cruz,908306023
Bgy,Sayao,908306024
Bgy,Simbol,908306025
Bgy,Sininan,908306026
Bgy,Shiolan,908306027
Bgy,Tampilisan,908306028
Bgy,Tamin,908306029
Bgy,Tigbangagan,908306030
Bgy,Diampak,908306031
Mun,Mabuhay,908307000
Bgy,Abunda,908307001
Bgy,Bagong Silang,908307002
Bgy,Bangkaw-bangkaw,908307003
Bgy,Caliran,908307007
Bgy,Catipan,908307008
Bgy,Tandu-Comot,908307010
Bgy,Kauswagan,908307011
Bgy,Ligaya,908307013
Bgy,Looc-Barlak,908307014
Bgy,Malinao,908307015
Bgy,Pamansaan,908307017
Bgy,Pinalim,908307018
Bgy,Poblacion,908307019
Bgy,Punawan,908307020
Bgy,Santo Niño,908307023
Bgy,Sawa,908307024
Bgy,Sioton,908307025
Bgy,Taguisian,908307026
Mun,Malangas,908308000
Bgy,Bacao,908308001
Bgy,Basak-bawang,908308002
Bgy,Camanga,908308003
Bgy,Candiis,908308005
Bgy,Catituan,908308006
Bgy,Dansulao,908308007
Bgy,Del Pilar,908308008
Bgy,Guilawa,908308011
Bgy,Kigay,908308013
Bgy,La Dicha,908308014
Bgy,Lipacan,908308016
Bgy,Logpond,908308018
Bgy,Mabini,908308020
Bgy,Malungon,908308021
Bgy,Mulom,908308023
Bgy,Overland,908308025
Bgy,Palalian,908308026
Bgy,Payag,908308027
Bgy,Poblacion,908308028
Bgy,Rebocon,908308031
Bgy,San Vicente,908308032
Bgy,Sinusayan,908308036
Bgy,Tackling,908308038
Bgy,Tigabon,908308039
Bgy,Bontong,908308040
Mun,Naga,908309000
Bgy,Aguinaldo,908309001
Bgy,Baga,908309002
Bgy,Baluno,908309003
Bgy,Cabong,908309004
Bgy,Gubawang,908309005
Bgy,Kaliantana,908309006
Bgy,La Paz,908309007
Bgy,Lower Sulitan,908309008
Bgy,Mamagon,908309010
Bgy,Marsolo,908309011
Bgy,Poblacion,908309012
Bgy,San Isidro,908309013
Bgy,Santa Clara,908309014
Bgy,Crossing Sta. Clara,908309015
Bgy,Sulo,908309016
Bgy,Tambanan,908309017
Bgy,Taytay Manubo,908309018
Bgy,Upper Sulitan,908309019
Bgy,Bangkaw-bangkaw,908309020
Bgy,Guintoloan,908309021
Bgy,Sandayong,908309022
Bgy,Tilubog,908309023
Bgy,Tipan,908309024
Mun,Olutanga,908310000
Bgy,Bateria,908310002
Bgy,Kahayagan,908310003
Bgy,Calais,908310005
Bgy,Esperanza,908310006
Bgy,Fama,908310007
Bgy,Galas,908310009
Bgy,Gandaan,908310010
Bgy,Looc Sapi,908310012
Bgy,Matim,908310014
Bgy,Noque,908310015
Bgy,Solar ,908310016
Bgy,Pulo Laum,908310017
Bgy,Pulo Mabao,908310018
Bgy,San Isidro,908310019
Bgy,Santa Maria,908310020
Bgy,Tambanan,908310024
Bgy,Villacorte,908310025
Bgy,Villagonzalo,908310026
Bgy,San Jose,908310027
Mun,Payao,908311000
Bgy,Balian,908311001
Bgy,Balungisan,908311002
Bgy,Bulacan,908311003
Bgy,Bulawan,908311004
Bgy,Calape,908311005
Bgy,Dalama,908311006
Bgy,Fatima,908311007
Bgy,Katipunan,908311009
Bgy,Kima,908311010
Bgy,Kulasian,908311011
Bgy,Labatan,908311012
Bgy,Mountain View,908311013
Bgy,Nanan,908311014
Bgy,Poblacion,908311015
Bgy,San Roque,908311016
Bgy,San Vicente,908311017
Bgy,Mayabo,908311018
Bgy,Minundas,908311019
Bgy,Talaptap,908311020
Bgy,Balogo,908311021
Bgy,Binangonan,908311022
Bgy,Guiwan,908311023
Bgy,Kulisap,908311024
Bgy,La Fortuna,908311025
Bgy,San Isidro,908311026
Bgy,Silal,908311027
Bgy,Sumilong,908311028
Bgy,Upper Sumilong,908311029
Mun,Roseller Lim,908312000
Bgy,Balansag,908312001
Bgy,Calula,908312002
Bgy,Casacon,908312003
Bgy,Gango,908312004
Bgy,Katipunan,908312005
Bgy,Kulambugan,908312006
Bgy,Mabini,908312007
Bgy,Magsaysay,908312008
Bgy,New Antique,908312009
Bgy,New Sagay,908312010
Bgy,Pres. Roxas,908312011
Bgy,San Antonio,908312012
Bgy,San Fernandino,908312013
Bgy,San Jose,908312014
Bgy,Siawang,908312015
Bgy,Silingan,908312016
Bgy,Surabay,908312017
Bgy,Tilasan,908312018
Bgy,Tupilac,908312019
Bgy,Ali Alsree,908312020
Bgy,Don Perfecto,908312021
Bgy,Malubal,908312022
Bgy,Palmera,908312023
Bgy,Remedios,908312024
Bgy,Santo Rosario,908312025
Bgy,Taruc,908312026
Mun,Siay,908313000
Bgy,Balucanan,908313001
Bgy,Balagon,908313002
Bgy,Balingasan,908313005
Bgy,Batu,908313006
Bgy,Buyogan,908313008
Bgy,Camanga,908313010
Bgy,Coloran,908313011
Bgy,Kimos,908313018
Bgy,Labasan,908313021
Bgy,Laih,908313022
Bgy,Magsaysay,908313023
Bgy,Mahayahay,908313024
Bgy,Maligaya,908313025
Bgy,Maniha,908313026
Bgy,Minsulao,908313027
Bgy,Mirangan,908313028
Bgy,Monching,908313029
Bgy,Paruk,908313033
Bgy,Poblacion,908313036
Bgy,Princesa Sumama,908313037
Bgy,Sibuguey,908313040
Bgy,Bagong Silang,908313041
Bgy,Bataan,908313042
Bgy,Lagting,908313043
Bgy,Logpond,908313044
Bgy,Salinding,908313045
Bgy,San Isidro,908313046
Bgy,Siloh,908313047
Bgy,Villagracia,908313048
Mun,Talusan,908314000
Bgy,Aurora,908314001
Bgy,Baganipay,908314002
Bgy,Bolingan,908314003
Bgy,Bualan,908314004
Bgy,Cawilan,908314005
Bgy,Florida,908314006
Bgy,Kasigpitan,908314007
Bgy,Laparay,908314008
Bgy,Mahayahay,908314009
Bgy,Moalboal,908314010
Bgy,Sagay,908314011
Bgy,Samonte,908314012
Bgy,Poblacion,908314013
Bgy,Tuburan,908314014
Mun,Titay,908315000
Bgy,Achasol,908315001
Bgy,Bangco,908315002
Bgy,Camanga,908315003
Bgy,Culasian,908315004
Bgy,Dalangin,908315005
Bgy,Dalisay,908315007
Bgy,Gomotoc,908315008
Bgy,Imelda,908315009
Bgy,Kipit,908315010
Bgy,Kitabog,908315011
Bgy,La Libertad,908315012
Bgy,Longilog,908315013
Bgy,Mabini,908315014
Bgy,Malagandis,908315015
Bgy,Mate,908315016
Bgy,Moalboal,908315017
Bgy,Namnama,908315018
Bgy,New Canaan,908315019
Bgy,Palomoc,908315020
Bgy,Poblacion,908315021
Bgy,Pulidan,908315023
Bgy,San Antonio,908315024
Bgy,Santa Fe,908315025
Bgy,Supit,908315026
Bgy,Tugop,908315027
Bgy,Tugop Muslim,908315028
Bgy,Dalangin Muslim,908315029
Bgy,Poblacion Muslim,908315030
Bgy,Azusano,908315031
Bgy,San Isidro,908315032
Mun,Tungawan,908316000
Bgy,Baluran,908316001
Bgy,Cayamcam,908316002
Bgy,Langon,908316004
Bgy,Libertad ,908316005
Bgy,Linguisan,908316006
Bgy,Looc-labuan,908316007
Bgy,Lower Tungawan,908316008
Bgy,Malungon,908316009
Bgy,San Pedro,908316010
Bgy,Tigbanuang,908316011
Bgy,Tigbucay,908316012
Bgy,Upper Tungawan,908316013
Bgy,San Vicente,908316014
Bgy,Batungan,908316015
Bgy,Loboc,908316016
Bgy,San Isidro,908316017
Bgy,Datu Tumanggong,908316018
Bgy,Sisay,908316019
Bgy,Gaycon,908316020
Bgy,Little Margos,908316021
Bgy,Santo Niño,908316022
Bgy,Taglibas,908316023
Bgy,Tigpalay,908316024
Bgy,Masao,908316025
Bgy,Timbabauan,908316026
,City of Isabela (Not a Province),990100000
City,City of Isabela,990101000
Bgy,Aguada,990101002
Bgy,Balatanay,990101004
Bgy,Baluno,990101005
Bgy,Begang,990101006
Bgy,Binuangan,990101007
Bgy,Busay,990101008
Bgy,Cabunbata,990101010
Bgy,Calvario,990101011
Bgy,Carbon,990101012
Bgy,Diki,990101013
Bgy,Isabela Eastside ,990101014
Bgy,Isabela Proper ,990101015
Bgy,Dona Ramona T. Alano,990101016
Bgy,Kapatagan Grande,990101017
Bgy,Kaumpurnah Zone I,990101018
Bgy,Kaumpurnah Zone II,990101019
Bgy,Kaumpurnah Zone III,990101020
Bgy,Kumalarang,990101021
Bgy,La Piedad ,990101022
Bgy,Lampinigan,990101023
Bgy,Lanote,990101024
Bgy,Lukbuton,990101027
Bgy,Lumbang,990101029
Bgy,Makiri,990101030
Bgy,Maligue,990101031
Bgy,Marang-marang,990101033
Bgy,Marketsite ,990101034
Bgy,Menzi,990101036
Bgy,Panigayan,990101038
Bgy,Panunsulan,990101039
Bgy,Port Area ,990101040
Bgy,Riverside,990101041
Bgy,San Rafael,990101042
Bgy,Santa Barbara,990101043
Bgy,Santa Cruz ,990101044
Bgy,Seaside ,990101045
Bgy,Sumagdang,990101047
Bgy,Sunrise Village ,990101049
Bgy,Tabiawan,990101050
Bgy,Tabuk ,990101051
Bgy,Timpul,990101055
Bgy,Kapayawan,990101057
Bgy,Masula,990101058
Bgy,Small Kapatagan,990101059
Bgy,Tampalan,990101060
City,City of Zamboanga,931700000
Bgy,Arena Blanco,931700001
Bgy,Ayala,931700002
Bgy,Baliwasan,931700004
Bgy,Baluno,931700005
Bgy,Boalan,931700010
Bgy,Bolong,931700011
Bgy,Buenavista,931700012
Bgy,Bunguiao,931700013
Bgy,Busay,931700014
Bgy,Cabaluay,931700015
Bgy,Cabatangan,931700016
Bgy,Cacao,931700017
Bgy,Calabasa,931700018
Bgy,Calarian,931700019
Bgy,Campo Islam,931700020
Bgy,Canelar,931700021
Bgy,Cawit,931700022
Bgy,Culianan,931700023
Bgy,Curuan,931700024
Bgy,Dita,931700025
Bgy,Divisoria,931700026
Bgy,Dulian,931700027
Bgy,Dulian,931700028
Bgy,Guisao,931700030
Bgy,Guiwan,931700031
Bgy,La Paz,931700032
Bgy,Labuan,931700033
Bgy,Lamisahan,931700034
Bgy,Landang Gua,931700035
Bgy,Landang Laum,931700036
Bgy,Lanzones,931700037
Bgy,Lapakan,931700038
Bgy,Latuan,931700039
Bgy,Limaong,931700040
Bgy,Limpapa,931700041
Bgy,Lubigan,931700042
Bgy,Lumayang,931700043
Bgy,Lumbangan,931700044
Bgy,Lunzuran,931700045
Bgy,Maasin,931700046
Bgy,Malagutay,931700047
Bgy,Mampang,931700048
Bgy,Manalipa,931700049
Bgy,Mangusu,931700050
Bgy,Manicahan,931700051
Bgy,Mariki,931700052
Bgy,Mercedes,931700053
Bgy,Muti,931700054
Bgy,Pamucutan,931700055
Bgy,Pangapuyan,931700056
Bgy,Panubigan,931700057
Bgy,Pasilmanta,931700058
Bgy,Pasonanca,931700059
Bgy,Patalon,931700060
Bgy,Barangay Zone I ,931700061
Bgy,Barangay Zone II ,931700062
Bgy,Barangay Zone III ,931700063
Bgy,Barangay Zone IV ,931700064
Bgy,Putik,931700065
Bgy,Quiniput,931700066
Bgy,Recodo,931700067
Bgy,Rio Hondo,931700068
Bgy,Salaan,931700069
Bgy,San Jose Cawa-cawa,931700070
Bgy,San Jose Gusu,931700071
Bgy,San Roque,931700072
Bgy,Sangali,931700073
Bgy,Santa Barbara,931700074
Bgy,Santa Catalina,931700075
Bgy,Santa Maria,931700076
Bgy,Santo Niño,931700077
Bgy,Sibulao,931700078
Bgy,Sinubung,931700079
Bgy,Sinunoc,931700080
Bgy,Tagasilay,931700081
Bgy,Taguiti,931700082
Bgy,Talabaan,931700083
Bgy,Talisayan,931700084
Bgy,Talon-talon,931700085
Bgy,Taluksangay,931700086
Bgy,Tetuan,931700087
Bgy,Tictapul,931700088
Bgy,Tigbalabag,931700089
Bgy,Tigtabon,931700090
Bgy,Tolosa,931700091
Bgy,Tugbungan,931700092
Bgy,Tulungatung,931700093
Bgy,Tumaga,931700094
Bgy,Tumalutab,931700095
Bgy,Tumitus,931700096
Bgy,Vitali,931700097
Bgy,Capisan,931700098
Bgy,Camino Nuevo,931700099
Bgy,Licomo,931700100
Bgy,Kasanyangan,931700101
Bgy,Pasobolong,931700102
Bgy,Victoria,931700103
Bgy,Zambowood,931700104
Reg,Region X (Northern Mindanao),1000000000
Prov,Bukidnon,1001300000
Mun,Baungon,1001301000
Bgy,Balintad,1001301001
Bgy,Buenavista,1001301002
Bgy,Danatag,1001301003
Bgy,Kalilangan,1001301004
Bgy,Lacolac,1001301005
Bgy,Langaon,1001301006
Bgy,Liboran,1001301007
Bgy,Lingating,1001301008
Bgy,Mabuhay,1001301009
Bgy,Mabunga,1001301010
Bgy,Nicdao,1001301011
Bgy,Imbatug ,1001301012
Bgy,Pualas,1001301013
Bgy,Salimbalan,1001301014
Bgy,San Vicente,1001301015
Bgy,San Miguel,1001301016
Mun,Damulog,1001302000
Bgy,Aludas,1001302001
Bgy,Angga-an,1001302002
Bgy,Tangkulan,1001302003
Bgy,Kinapat,1001302004
Bgy,Kiraon,1001302005
Bgy,Kitingting,1001302006
Bgy,Lagandang,1001302007
Bgy,Macapari,1001302008
Bgy,Maican,1001302009
Bgy,Migcawayan,1001302010
Bgy,New Compostela,1001302011
Bgy,Old Damulog,1001302013
Bgy,Omonay,1001302014
Bgy,Poblacion,1001302015
Bgy,Pocopoco,1001302016
Bgy,Sampagar,1001302017
Bgy,San Isidro,1001302019
Mun,Dangcagan,1001303000
Bgy,Barongcot,1001303001
Bgy,Bugwak,1001303002
Bgy,Dolorosa,1001303003
Bgy,Kapalaran,1001303004
Bgy,Kianggat,1001303005
Bgy,Lourdes,1001303006
Bgy,Macarthur,1001303007
Bgy,Miaray,1001303008
Bgy,Migcuya,1001303009
Bgy,New Visayas,1001303010
Bgy,Osmeña,1001303011
Bgy,Poblacion,1001303012
Bgy,Sagbayan,1001303013
Bgy,San Vicente,1001303014
Mun,Don Carlos,1001304000
Bgy,Cabadiangan,1001304001
Bgy,Bocboc,1001304002
Bgy,Buyot,1001304003
Bgy,Calaocalao,1001304004
Bgy,Don Carlos Norte,1001304005
Bgy,Embayao,1001304006
Bgy,Kalubihon,1001304008
Bgy,Kasigkot,1001304009
Bgy,Kawilihan,1001304010
Bgy,Kiara,1001304011
Bgy,Kibatang,1001304012
Bgy,Mahayahay,1001304013
Bgy,Manlamonay,1001304014
Bgy,Maraymaray,1001304015
Bgy,Mauswagon,1001304016
Bgy,Minsalagan,1001304017
Bgy,New Nongnongan,1001304018
Bgy,New Visayas,1001304019
Bgy,Old Nongnongan,1001304020
Bgy,Pinamaloy,1001304021
Bgy,Don Carlos Sur ,1001304022
Bgy,Pualas,1001304023
Bgy,San Antonio East,1001304024
Bgy,San Antonio West,1001304025
Bgy,San Francisco,1001304026
Bgy,San Nicolas,1001304027
Bgy,San Roque,1001304028
Bgy,Sinangguyan,1001304029
Bgy,Bismartz,1001304030
Mun,Impasug-ong,1001305000
Bgy,Bontongon,1001305001
Bgy,Bulonay,1001305002
Bgy,Capitan Bayong,1001305003
Bgy,Cawayan,1001305004
Bgy,Dumalaguing,1001305005
Bgy,Guihean,1001305006
Bgy,Hagpa,1001305007
Bgy,Impalutao,1001305008
Bgy,Kalabugao,1001305010
Bgy,Kibenton,1001305011
Bgy,La Fortuna,1001305012
Bgy,Poblacion,1001305013
Bgy,Sayawan,1001305015
Mun,Kadingilan,1001306000
Bgy,Bagongbayan,1001306001
Bgy,Bagor,1001306002
Bgy,Balaoro,1001306003
Bgy,Baroy,1001306004
Bgy,Cabadiangan,1001306005
Bgy,Husayan,1001306006
Bgy,Kibalagon,1001306007
Bgy,Mabuhay,1001306008
Bgy,Malinao,1001306009
Bgy,Matampay,1001306010
Bgy,Sibonga,1001306011
Bgy,Pay-as,1001306012
Bgy,Pinamanguhan,1001306013
Bgy,Poblacion,1001306014
Bgy,Salvacion,1001306015
